Time (sec),  Heater (%),  Temperature (C)
2.193557947635650635e+03,2.500000000000000000e+01,1.173400000000000034e+02
2.194558445453643799e+03,2.500000000000000000e+01,1.171700000000000017e+02
2.195559197664260864e+03,2.500000000000000000e+01,1.168799999999999955e+02
2.196559335947036743e+03,2.500000000000000000e+01,1.168799999999999955e+02
2.197557296752929688e+03,2.500000000000000000e+01,1.165400000000000063e+02
2.198560308218002319e+03,2.500000000000000000e+01,1.164399999999999977e+02
2.199560267925262451e+03,2.500000000000000000e+01,1.164200000000000017e+02
2.200559406280517578e+03,2.500000000000000000e+01,1.163700000000000045e+02
2.201563552141189575e+03,2.500000000000000000e+01,1.161500000000000057e+02
2.202556229829788208e+03,2.500000000000000000e+01,1.159000000000000057e+02
2.203551145076751709e+03,2.500000000000000000e+01,1.158799999999999955e+02
2.204550620317459106e+03,2.500000000000000000e+01,1.155400000000000063e+02
2.205549132108688354e+03,2.500000000000000000e+01,1.154200000000000017e+02
2.206552370548248291e+03,2.500000000000000000e+01,1.152399999999999949e+02
2.207552433013916016e+03,2.500000000000000000e+01,1.149800000000000040e+02
2.208552670478820801e+03,2.500000000000000000e+01,1.149300000000000068e+02
2.209552185773849487e+03,2.500000000000000000e+01,1.147300000000000040e+02
2.210551784515380859e+03,2.500000000000000000e+01,1.144899999999999949e+02
2.211549345493316650e+03,2.500000000000000000e+01,1.144599999999999937e+02
2.212547196149826050e+03,2.500000000000000000e+01,1.144399999999999977e+02
2.213546140670776367e+03,2.500000000000000000e+01,1.142399999999999949e+02
2.214546130895614624e+03,2.500000000000000000e+01,1.140000000000000000e+02
2.215546257734298706e+03,2.500000000000000000e+01,1.138799999999999955e+02
2.216542940139770508e+03,2.500000000000000000e+01,1.136299999999999955e+02
2.217541790246963501e+03,2.500000000000000000e+01,1.134099999999999966e+02
2.218537232398986816e+03,2.500000000000000000e+01,1.132900000000000063e+02
2.219542882204055786e+03,2.500000000000000000e+01,1.130499999999999972e+02
2.220542843580245972e+03,2.500000000000000000e+01,1.129500000000000028e+02
2.221541775226593018e+03,2.500000000000000000e+01,1.128299999999999983e+02
2.222533872365951538e+03,2.500000000000000000e+01,1.124599999999999937e+02
2.223538494586944580e+03,2.500000000000000000e+01,1.124899999999999949e+02
2.224538569688796997e+03,2.500000000000000000e+01,1.123100000000000023e+02
2.225531766176223755e+03,5.500000000000000000e+01,1.120199999999999960e+02
2.226530323505401611e+03,5.500000000000000000e+01,1.117000000000000028e+02
2.227528209447860718e+03,5.500000000000000000e+01,1.116099999999999994e+02
2.228532840013504028e+03,5.500000000000000000e+01,1.115100000000000051e+02
2.229532897233963013e+03,5.500000000000000000e+01,1.115100000000000051e+02
2.230530465602874756e+03,5.500000000000000000e+01,1.114599999999999937e+02
2.231532836914062500e+03,5.500000000000000000e+01,1.114399999999999977e+02
2.232532894611358643e+03,5.500000000000000000e+01,1.113599999999999994e+02
2.233529270172119141e+03,5.500000000000000000e+01,1.114399999999999977e+02
2.234532835960388184e+03,5.500000000000000000e+01,1.115100000000000051e+02
2.235529667854309082e+03,5.500000000000000000e+01,1.117500000000000000e+02
2.236526247739791870e+03,5.500000000000000000e+01,1.117800000000000011e+02
2.237529342651367188e+03,5.500000000000000000e+01,1.118499999999999943e+02
2.238528527021408081e+03,5.500000000000000000e+01,1.120699999999999932e+02
2.239528627872467041e+03,5.500000000000000000e+01,1.122900000000000063e+02
2.240527323961257935e+03,5.500000000000000000e+01,1.123900000000000006e+02
2.241530432462692261e+03,5.500000000000000000e+01,1.126099999999999994e+02
2.242532888650894165e+03,5.500000000000000000e+01,1.127999999999999972e+02
2.243534592151641846e+03,5.500000000000000000e+01,1.128799999999999955e+02
2.244531764507293701e+03,5.500000000000000000e+01,1.130499999999999972e+02
2.245527603626251221e+03,5.500000000000000000e+01,1.131400000000000006e+02
2.246523627996444702e+03,5.500000000000000000e+01,1.133199999999999932e+02
2.247525117635726929e+03,5.500000000000000000e+01,1.135799999999999983e+02
2.248524168491363525e+03,5.500000000000000000e+01,1.138299999999999983e+02
2.249520519495010376e+03,5.500000000000000000e+01,1.139300000000000068e+02
2.250524534940719604e+03,5.500000000000000000e+01,1.140699999999999932e+02
2.251523910045623779e+03,5.500000000000000000e+01,1.142399999999999949e+02
2.252521763563156128e+03,5.500000000000000000e+01,1.143199999999999932e+02
2.253526628732681274e+03,5.500000000000000000e+01,1.145600000000000023e+02
2.254524888515472412e+03,5.500000000000000000e+01,1.147300000000000040e+02
2.255522874116897583e+03,5.500000000000000000e+01,1.147800000000000011e+02
2.256525103092193604e+03,5.500000000000000000e+01,1.151700000000000017e+02
2.257526235103607178e+03,5.500000000000000000e+01,1.152399999999999949e+02
2.258527223348617554e+03,5.500000000000000000e+01,1.155600000000000023e+02
2.259531862258911133e+03,5.500000000000000000e+01,1.157300000000000040e+02
2.260534284830093384e+03,5.500000000000000000e+01,1.161700000000000017e+02
2.261536460399627686e+03,5.500000000000000000e+01,1.163199999999999932e+02
2.262539403676986694e+03,5.500000000000000000e+01,1.165100000000000051e+02
2.263537067651748657e+03,5.500000000000000000e+01,1.167800000000000011e+02
2.264539286136627197e+03,5.500000000000000000e+01,1.167800000000000011e+02
2.265541777610778809e+03,5.500000000000000000e+01,1.171500000000000057e+02
2.266539292812347412e+03,5.500000000000000000e+01,1.172699999999999960e+02
2.267543000221252441e+03,5.500000000000000000e+01,1.174399999999999977e+02
2.268540284633636475e+03,5.500000000000000000e+01,1.177300000000000040e+02
2.269542839765548706e+03,5.500000000000000000e+01,1.176400000000000006e+02
2.270542879104614258e+03,5.500000000000000000e+01,1.177800000000000011e+02
2.271545185565948486e+03,5.500000000000000000e+01,1.180999999999999943e+02
2.272545497894287109e+03,5.500000000000000000e+01,1.181700000000000017e+02
2.273543894290924072e+03,5.500000000000000000e+01,1.182699999999999960e+02
2.274542963027954102e+03,5.500000000000000000e+01,1.183199999999999932e+02
2.275538451433181763e+03,5.500000000000000000e+01,1.186599999999999966e+02
2.276542755126953125e+03,2.500000000000000000e+01,1.187800000000000011e+02
2.277546232223510742e+03,2.500000000000000000e+01,1.192999999999999972e+02
2.278546938419342041e+03,2.500000000000000000e+01,1.193199999999999932e+02
2.279544224500656128e+03,2.500000000000000000e+01,1.194399999999999977e+02
2.280545182704925537e+03,2.500000000000000000e+01,1.196899999999999977e+02
2.281548260927200317e+03,2.500000000000000000e+01,1.197900000000000063e+02
2.282547491312026978e+03,2.500000000000000000e+01,1.198100000000000023e+02
2.283544768571853638e+03,2.500000000000000000e+01,1.197399999999999949e+02
2.284543814659118652e+03,2.500000000000000000e+01,1.197900000000000063e+02
2.285542631387710571e+03,2.500000000000000000e+01,1.197099999999999937e+02
2.286543876409530640e+03,2.500000000000000000e+01,1.195900000000000034e+02
2.287546251296997070e+03,2.500000000000000000e+01,1.195199999999999960e+02
2.288544032812118530e+03,2.500000000000000000e+01,1.192999999999999972e+02
2.289546184539794922e+03,2.500000000000000000e+01,1.193199999999999932e+02
2.290547475337982178e+03,2.500000000000000000e+01,1.193199999999999932e+02
2.291545655727386475e+03,2.500000000000000000e+01,1.192999999999999972e+02
2.292545668363571167e+03,2.500000000000000000e+01,1.191700000000000017e+02
2.293545835971832275e+03,2.500000000000000000e+01,1.189599999999999937e+02
2.294548117876052856e+03,2.500000000000000000e+01,1.188299999999999983e+02
2.295549259901046753e+03,2.500000000000000000e+01,1.187399999999999949e+02
2.296547212600708008e+03,2.500000000000000000e+01,1.185900000000000034e+02
2.297547235727310181e+03,2.500000000000000000e+01,1.183900000000000006e+02
2.298540696382522583e+03,2.500000000000000000e+01,1.182699999999999960e+02
2.299539218902587891e+03,2.500000000000000000e+01,1.182699999999999960e+02
2.300540165185928345e+03,2.500000000000000000e+01,1.180499999999999972e+02
2.301538981676101685e+03,2.500000000000000000e+01,1.178799999999999955e+02
2.302538361787796021e+03,2.500000000000000000e+01,1.177800000000000011e+02
2.303534050464630127e+03,2.500000000000000000e+01,1.178299999999999983e+02
2.304532309770584106e+03,2.500000000000000000e+01,1.174399999999999977e+02
2.305531601190567017e+03,2.500000000000000000e+01,1.173700000000000045e+02
2.306532777070999146e+03,2.500000000000000000e+01,1.173700000000000045e+02
2.307534925937652588e+03,2.500000000000000000e+01,1.173199999999999932e+02
2.308535622835159302e+03,2.500000000000000000e+01,1.169500000000000028e+02
2.309537119626998901e+03,2.500000000000000000e+01,1.169000000000000057e+02
2.310539232730865479e+03,2.500000000000000000e+01,1.168299999999999983e+02
2.311536473751068115e+03,2.500000000000000000e+01,1.165900000000000034e+02
2.312532774448394775e+03,2.500000000000000000e+01,1.163700000000000045e+02
2.313523802518844604e+03,2.500000000000000000e+01,1.160699999999999932e+02
2.314526674985885620e+03,2.500000000000000000e+01,1.159300000000000068e+02
2.315526009321212769e+03,2.500000000000000000e+01,1.157800000000000011e+02
2.316524833440780640e+03,2.500000000000000000e+01,1.155100000000000051e+02
2.317526809930801392e+03,2.500000000000000000e+01,1.154200000000000017e+02
2.318527371406555176e+03,2.500000000000000000e+01,1.152399999999999949e+02
2.319524516105651855e+03,2.500000000000000000e+01,1.150000000000000000e+02
2.320523395299911499e+03,2.500000000000000000e+01,1.149000000000000057e+02
2.321524976968765259e+03,2.500000000000000000e+01,1.146599999999999966e+02
2.322522632360458374e+03,2.500000000000000000e+01,1.144399999999999977e+02
2.323525792837142944e+03,2.500000000000000000e+01,1.143199999999999932e+02
2.324524009704589844e+03,2.500000000000000000e+01,1.139300000000000068e+02
2.325521244049072266e+03,2.500000000000000000e+01,1.139000000000000057e+02
2.326522944927215576e+03,2.500000000000000000e+01,1.135600000000000023e+02
2.327523881435394287e+03,2.500000000000000000e+01,1.134099999999999966e+02
2.328527096271514893e+03,2.500000000000000000e+01,1.133599999999999994e+02
2.329527059078216553e+03,2.500000000000000000e+01,1.130999999999999943e+02
2.330525759935379028e+03,2.500000000000000000e+01,1.129500000000000028e+02
2.331524062156677246e+03,2.500000000000000000e+01,1.129500000000000028e+02
2.332521152496337891e+03,2.500000000000000000e+01,1.127300000000000040e+02
2.333523176193237305e+03,2.500000000000000000e+01,1.125100000000000051e+02
2.334525880575180054e+03,2.500000000000000000e+01,1.124599999999999937e+02
2.335526927947998047e+03,2.500000000000000000e+01,1.122199999999999989e+02
2.336530558109283447e+03,2.500000000000000000e+01,1.120199999999999960e+02
2.337531546354293823e+03,2.500000000000000000e+01,1.120199999999999960e+02
2.338533362388610840e+03,2.500000000000000000e+01,1.119200000000000017e+02
2.339530847549438477e+03,2.500000000000000000e+01,1.115600000000000023e+02
2.340524846315383911e+03,2.500000000000000000e+01,1.115600000000000023e+02
2.341524582147598267e+03,2.500000000000000000e+01,1.114800000000000040e+02
2.342527106761932373e+03,2.500000000000000000e+01,1.114599999999999937e+02
2.343527174472808838e+03,2.500000000000000000e+01,1.112900000000000063e+02
2.344523710012435913e+03,2.500000000000000000e+01,1.110699999999999932e+02
2.345522158861160278e+03,2.500000000000000000e+01,1.109500000000000028e+02
2.346522353172302246e+03,2.500000000000000000e+01,1.109000000000000057e+02
2.347516033411026001e+03,2.500000000000000000e+01,1.106099999999999994e+02
2.348517537355422974e+03,2.500000000000000000e+01,1.105300000000000011e+02
2.349519133329391479e+03,2.500000000000000000e+01,1.105300000000000011e+02
2.350518212080001831e+03,2.500000000000000000e+01,1.102900000000000063e+02
2.351517156600952148e+03,2.500000000000000000e+01,1.100400000000000063e+02
2.352519209623336792e+03,2.500000000000000000e+01,1.100199999999999960e+02
2.353518190145492554e+03,2.500000000000000000e+01,1.098199999999999932e+02
2.354518367052078247e+03,2.500000000000000000e+01,1.095999999999999943e+02
2.355520146846771240e+03,2.500000000000000000e+01,1.095600000000000023e+02
2.356522920370101929e+03,2.500000000000000000e+01,1.094599999999999937e+02
2.357517537593841553e+03,2.500000000000000000e+01,1.090699999999999932e+02
2.358513585805892944e+03,2.500000000000000000e+01,1.090699999999999932e+02
2.359512905359268188e+03,2.500000000000000000e+01,1.089899999999999949e+02
2.360511629104614258e+03,2.500000000000000000e+01,1.088499999999999943e+02
2.361507431983947754e+03,2.500000000000000000e+01,1.086500000000000057e+02
2.362509556055068970e+03,2.500000000000000000e+01,1.085799999999999983e+02
2.363512080192565918e+03,2.500000000000000000e+01,1.083799999999999955e+02
2.364511749505996704e+03,2.500000000000000000e+01,1.081400000000000006e+02
2.365517023324966431e+03,2.500000000000000000e+01,1.080699999999999932e+02
2.366514906167984009e+03,2.500000000000000000e+01,1.080900000000000034e+02
2.367512938737869263e+03,2.500000000000000000e+01,1.079899999999999949e+02
2.368508048057556152e+03,2.500000000000000000e+01,1.078199999999999932e+02
2.369506519794464111e+03,2.500000000000000000e+01,1.076800000000000068e+02
2.370719764471054077e+03,2.500000000000000000e+01,1.075999999999999943e+02
2.371719688653945923e+03,2.500000000000000000e+01,1.075499999999999972e+02
2.372716802835464478e+03,2.500000000000000000e+01,1.075300000000000011e+02
2.373713026523590088e+03,2.500000000000000000e+01,1.072600000000000051e+02
2.374711403846740723e+03,2.500000000000000000e+01,1.071599999999999966e+02
2.375709197759628296e+03,2.500000000000000000e+01,1.071099999999999994e+02
2.376708899259567261e+03,2.500000000000000000e+01,1.071099999999999994e+02
2.377706351757049561e+03,2.500000000000000000e+01,1.067000000000000028e+02
2.378705609798431396e+03,0.000000000000000000e+00,1.066500000000000057e+02
2.379704580545425415e+03,0.000000000000000000e+00,1.067000000000000028e+02
2.380699326992034912e+03,0.000000000000000000e+00,1.067000000000000028e+02
2.381698403835296631e+03,0.000000000000000000e+00,1.063100000000000023e+02
2.382694349527359009e+03,0.000000000000000000e+00,1.062099999999999937e+02
2.383693294048309326e+03,0.000000000000000000e+00,1.060199999999999960e+02
2.384689460992813110e+03,0.000000000000000000e+00,1.057199999999999989e+02
2.385685875415802002e+03,0.000000000000000000e+00,1.057199999999999989e+02
2.386681438446044922e+03,0.000000000000000000e+00,1.052300000000000040e+02
2.387679137468338013e+03,0.000000000000000000e+00,1.051899999999999977e+02
2.388676463365554810e+03,0.000000000000000000e+00,1.047500000000000000e+02
2.389669361591339111e+03,0.000000000000000000e+00,1.045000000000000000e+02
2.390665209054946899e+03,0.000000000000000000e+00,1.042600000000000051e+02
2.391663022756576538e+03,0.000000000000000000e+00,1.037699999999999960e+02
2.392658430337905884e+03,0.000000000000000000e+00,1.036200000000000045e+02
2.393652362108230591e+03,0.000000000000000000e+00,1.032800000000000011e+02
2.394651682138442993e+03,0.000000000000000000e+00,1.027900000000000063e+02
2.395648272037506104e+03,0.000000000000000000e+00,1.022999999999999972e+02
2.396652808427810669e+03,0.000000000000000000e+00,1.022300000000000040e+02
2.397656440019607544e+03,0.000000000000000000e+00,1.018199999999999932e+02
